combination_id,k,thrshld,p1,p2,beta,seeds,primary_delta_star,num_intersections,status,delta_star_count,delta_star_values,dominant_below,dominant_above,always_dominant,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5
1026,8,3,0.3,0.7,3,3,,0,not_found,0,None,,,Random,,,,,
1024,8,3,0.3,0.6,7,3,,0,not_found,0,None,,,Random,,,,,
1029,8,3,0.3,0.8,1,3,,0,not_found,0,None,,,Random,,,,,
1030,8,3,0.3,0.8,3,3,,0,not_found,0,None,,,Random,,,,,
1027,8,3,0.3,0.7,5,3,,0,not_found,0,None,,,Random,,,,,
1033,8,3,0.3,0.9,1,3,,0,not_found,0,None,,,Random,,,,,
1028,8,3,0.3,0.7,7,3,,0,not_found,0,None,,,Random,,,,,
1031,8,3,0.3,0.8,5,3,,0,not_found,0,None,,,Random,,,,,
1034,8,3,0.3,0.9,3,3,,0,not_found,0,None,,,Random,,,,,
1037,8,3,0.3,1,1,3,,0,not_found,0,None,,,Random,,,,,
1041,8,3,0,0.3,1,3,,0,not_found,0,None,,,Clustered,,,,,
1032,8,3,0.3,0.8,7,3,,0,not_found,0,None,,,Random,,,,,
1035,8,3,0.3,0.9,5,3,,0,not_found,0,None,,,Random,,,,,
1045,8,3,0,0,1,3,,0,not_found,0,None,,,Clustered,,,,,
1042,8,3,0,0.3,3,3,,0,not_found,0,None,,,Clustered,,,,,
1038,8,3,0.3,1,3,3,,0,not_found,0,None,,,Random,,,,,
1046,8,3,0,0,3,3,,0,not_found,0,None,,,Clustered,,,,,
1039,8,3,0.3,1,5,3,,0,not_found,0,None,,,Random,,,,,
1036,8,3,0.3,0.9,7,3,,0,not_found,0,None,,,Random,,,,,
1047,8,3,0,0,5,3,,0,not_found,0,None,,,Clustered,,,,,
1048,8,3,0,0,7,3,,0,not_found,0,None,,,Clustered,,,,,
1053,8,3,0,0.5,1,3,,0,not_found,0,None,,,Clustered,,,,,
1040,8,3,0.3,1,7,3,,0,not_found,0,None,,,Random,,,,,
1049,8,3,0,4,1,3,,0,not_found,0,None,,,Clustered,,,,,
1043,8,3,0,0.3,5,3,,0,not_found,0,None,,,Clustered,,,,,
1044,8,3,0,0.3,7,3,,0,not_found,0,None,,,Clustered,,,,,
1050,8,3,0,4,3,3,,0,not_found,0,None,,,Clustered,,,,,
1057,8,3,0,0.6,1,3,,0,not_found,0,None,,,Clustered,,,,,
1051,8,3,0,4,5,3,,0,not_found,0,None,,,Clustered,,,,,
1061,8,3,0,0.7,1,3,,0,not_found,0,None,,,Clustered,,,,,
1054,8,3,0,0.5,3,3,,0,not_found,0,None,,,Clustered,,,,,
1052,8,3,0,4,7,3,,0,not_found,0,None,,,Clustered,,,,,
1055,8,3,0,0.5,5,3,,0,not_found,0,None,,,Clustered,,,,,
1065,8,3,0,0.8,1,3,,0,not_found,0,None,,,Clustered,,,,,
1058,8,3,0,0.6,3,3,,0,not_found,0,None,,,Clustered,,,,,
1056,8,3,0,0.5,7,3,,0,not_found,0,None,,,Clustered,,,,,
1059,8,3,0,0.6,5,3,,0,not_found,0,None,,,Clustered,,,,,
1062,8,3,0,0.7,3,3,,0,not_found,0,None,,,Clustered,,,,,
1060,8,3,0,0.6,7,3,,0,not_found,0,None,,,Clustered,,,,,
1063,8,3,0,0.7,5,3,,0,not_found,0,None,,,Clustered,,,,,
1064,8,3,0,0.7,7,3,,0,not_found,0,None,,,Clustered,,,,,
1066,8,3,0,0.8,3,3,,0,not_found,0,None,,,Clustered,,,,,
1069,8,3,0,0.9,1,3,,0,not_found,0,None,,,Clustered,,,,,
1067,8,3,0,0.8,5,3,,0,not_found,0,None,,,Clustered,,,,,
1070,8,3,0,0.9,3,3,,0,not_found,0,None,,,Clustered,,,,,
1068,8,3,0,0.8,7,3,,0,not_found,0,None,,,Clustered,,,,,
1073,8,3,0,1,1,3,,0,not_found,0,None,,,Clustered,,,,,
1071,8,3,0,0.9,5,3,,0,not_found,0,None,,,Clustered,,,,,
1077,8,3,4,4,1,3,,0,not_found,0,None,,,Random,,,,,
1074,8,3,0,1,3,3,,0,not_found,0,None,,,Clustered,,,,,
1072,8,3,0,0.9,7,3,,0,not_found,0,None,,,Clustered,,,,,
1075,8,3,0,1,5,3,,0,not_found,0,None,,,Clustered,,,,,
1078,8,3,4,4,3,3,,0,not_found,0,None,,,Random,,,,,
1081,8,3,0.5,4,1,3,,0,not_found,0,None,,,Random,,,,,
1076,8,3,0,1,7,3,,0,not_found,0,None,,,Clustered,,,,,
1079,8,3,4,4,5,3,,0,not_found,0,None,,,Random,,,,,
1082,8,3,0.5,4,3,3,,0,not_found,0,None,,,Random,,,,,
1085,8,3,0.5,0.5,1,3,,0,not_found,0,None,,,Random,,,,,
1080,8,3,4,4,7,3,,0,not_found,0,None,,,Random,,,,,
1083,8,3,0.5,4,5,3,,0,not_found,0,None,,,Random,,,,,
1084,8,3,0.5,4,7,3,,0,not_found,0,None,,,Random,,,,,
1086,8,3,0.5,0.5,3,3,,0,not_found,0,None,,,Random,,,,,
1089,8,3,0.5,0.6,1,3,,0,not_found,0,None,,,Random,,,,,
1087,8,3,0.5,0.5,5,3,,0,not_found,0,None,,,Random,,,,,
1090,8,3,0.5,0.6,3,3,,0,not_found,0,None,,,Random,,,,,
1088,8,3,0.5,0.5,7,3,,0,not_found,0,None,,,Random,,,,,
1093,8,3,0.5,0.7,1,3,,0,not_found,0,None,,,Random,,,,,
1091,8,3,0.5,0.6,5,3,,0,not_found,0,None,,,Random,,,,,
1094,8,3,0.5,0.7,3,3,,0,not_found,0,None,,,Random,,,,,
1092,8,3,0.5,0.6,7,3,,0,not_found,0,None,,,Random,,,,,
1097,8,3,0.5,0.8,1,3,,0,not_found,0,None,,,Random,,,,,
1095,8,3,0.5,0.7,5,3,,0,not_found,0,None,,,Random,,,,,
1098,8,3,0.5,0.8,3,3,,0,not_found,0,None,,,Random,,,,,
1096,8,3,0.5,0.7,7,3,,0,not_found,0,None,,,Random,,,,,
1101,8,3,0.5,0.9,1,3,,0,not_found,0,None,,,Random,,,,,
1099,8,3,0.5,0.8,5,3,,0,not_found,0,None,,,Random,,,,,
1102,8,3,0.5,0.9,3,3,,0,not_found,0,None,,,Random,,,,,
1100,8,3,0.5,0.8,7,3,,0,not_found,0,None,,,Random,,,,,
1105,8,3,0.5,1,1,3,,0,not_found,0,None,,,Random,,,,,
1103,8,3,0.5,0.9,5,3,,0,not_found,0,None,,,Random,,,,,
1106,8,3,0.5,1,3,3,,0,not_found,0,None,,,Random,,,,,
1104,8,3,0.5,0.9,7,3,,0,not_found,0,None,,,Random,,,,,
1109,8,3,0.6,4,1,3,,0,not_found,0,None,,,Random,,,,,
1107,8,3,0.5,1,5,3,,0,not_found,0,None,,,Random,,,,,
1110,8,3,0.6,4,3,3,,0,not_found,0,None,,,Random,,,,,
1108,8,3,0.5,1,7,3,,0,not_found,0,None,,,Random,,,,,
1113,8,3,0.6,0.6,1,3,,0,not_found,0,None,,,Random,,,,,
1111,8,3,0.6,4,5,3,,0,not_found,0,None,,,Random,,,,,
1114,8,3,0.6,0.6,3,3,,0,not_found,0,None,,,Random,,,,,
1112,8,3,0.6,4,7,3,,0,not_found,0,None,,,Random,,,,,
1117,8,3,0.6,0.7,1,3,,0,not_found,0,None,,,Random,,,,,
1115,8,3,0.6,0.6,5,3,,0,not_found,0,None,,,Random,,,,,
1118,8,3,0.6,0.7,3,3,,0,not_found,0,None,,,Random,,,,,
1116,8,3,0.6,0.6,7,3,,0,not_found,0,None,,,Random,,,,,
1121,8,3,0.6,0.8,1,3,,0,not_found,0,None,,,Random,,,,,
1119,8,3,0.6,0.7,5,3,,0,not_found,0,None,,,Random,,,,,
1122,8,3,0.6,0.8,3,3,,0,not_found,0,None,,,Random,,,,,
1120,8,3,0.6,0.7,7,3,,0,not_found,0,None,,,Random,,,,,
1123,8,3,0.6,0.8,5,3,,0,not_found,0,None,,,Random,,,,,
1125,8,3,0.6,0.9,1,3,,0,not_found,0,None,,,Random,,,,,
1126,8,3,0.6,0.9,3,3,,0,not_found,0,None,,,Random,,,,,
1124,8,3,0.6,0.8,7,3,,0,not_found,0,None,,,Random,,,,,
1129,8,3,0.6,1,1,3,,0,not_found,0,None,,,Random,,,,,
1127,8,3,0.6,0.9,5,3,,0,not_found,0,None,,,Random,,,,,
1130,8,3,0.6,1,3,3,,0,not_found,0,None,,,Random,,,,,
1128,8,3,0.6,0.9,7,3,,0,not_found,0,None,,,Random,,,,,
1133,8,3,0.7,4,1,3,,0,not_found,0,None,,,Random,,,,,
1131,8,3,0.6,1,5,3,,0,not_found,0,None,,,Random,,,,,
1134,8,3,0.7,4,3,3,,0,not_found,0,None,,,Random,,,,,
1132,8,3,0.6,1,7,3,,0,not_found,0,None,,,Random,,,,,
1135,8,3,0.7,4,5,3,,0,not_found,0,None,,,Random,,,,,
1137,8,3,0.7,0.7,1,3,,0,not_found,0,None,,,Random,,,,,
1138,8,3,0.7,0.7,3,3,,0,not_found,0,None,,,Random,,,,,
1136,8,3,0.7,4,7,3,,0,not_found,0,None,,,Random,,,,,
1141,8,3,0.7,0.8,1,3,,0,not_found,0,None,,,Random,,,,,
1139,8,3,0.7,0.7,5,3,,0,not_found,0,None,,,Random,,,,,
1142,8,3,0.7,0.8,3,3,,0,not_found,0,None,,,Random,,,,,
1140,8,3,0.7,0.7,7,3,,0,not_found,0,None,,,Random,,,,,
1145,8,3,0.7,0.9,1,3,,0,not_found,0,None,,,Random,,,,,
1143,8,3,0.7,0.8,5,3,,0,not_found,0,None,,,Random,,,,,
1146,8,3,0.7,0.9,3,3,,0,not_found,0,None,,,Random,,,,,
1144,8,3,0.7,0.8,7,3,,0,not_found,0,None,,,Random,,,,,
1149,8,3,0.7,1,1,3,,0,not_found,0,None,,,Random,,,,,
1147,8,3,0.7,0.9,5,3,,0,not_found,0,None,,,Random,,,,,
1150,8,3,0.7,1,3,3,,0,not_found,0,None,,,Random,,,,,
1148,8,3,0.7,0.9,7,3,,0,not_found,0,None,,,Random,,,,,
1153,8,3,0.8,4,1,3,,0,not_found,0,None,,,Random,,,,,
1151,8,3,0.7,1,5,3,,0,not_found,0,None,,,Random,,,,,
1154,8,3,0.8,4,3,3,,0,not_found,0,None,,,Random,,,,,
1155,8,3,0.8,4,5,3,,0,not_found,0,None,,,Random,,,,,
1152,8,3,0.7,1,7,3,,0,not_found,0,None,,,Random,,,,,
1157,8,3,0.8,0.8,1,3,,0,not_found,0,None,,,Random,,,,,
1158,8,3,0.8,0.8,3,3,,0,not_found,0,None,,,Random,,,,,
1161,8,3,0.8,0.9,1,3,,0,not_found,0,None,,,Random,,,,,
1156,8,3,0.8,4,7,3,,0,not_found,0,None,,,Random,,,,,
1159,8,3,0.8,0.8,5,3,,0,not_found,0,None,,,Random,,,,,
1162,8,3,0.8,0.9,3,3,,0,not_found,0,None,,,Random,,,,,
1165,8,3,0.8,1,1,3,,0,not_found,0,None,,,Random,,,,,
1163,8,3,0.8,0.9,5,3,,0,not_found,0,None,,,Random,,,,,
1160,8,3,0.8,0.8,7,3,,0,not_found,0,None,,,Random,,,,,
1164,8,3,0.8,0.9,7,3,,0,not_found,0,None,,,Random,,,,,
1166,8,3,0.8,1,3,3,,0,not_found,0,None,,,Random,,,,,
1169,8,3,0.9,4,1,3,,0,not_found,0,None,,,Random,,,,,
1167,8,3,0.8,1,5,3,,0,not_found,0,None,,,Random,,,,,
1170,8,3,0.9,4,3,3,,0,not_found,0,None,,,Random,,,,,
1168,8,3,0.8,1,7,3,,0,not_found,0,None,,,Random,,,,,
1173,8,3,0.9,0.9,1,3,,0,not_found,0,None,,,Random,,,,,
1171,8,3,0.9,4,5,3,,0,not_found,0,None,,,Random,,,,,
1174,8,3,0.9,0.9,3,3,,0,not_found,0,None,,,Random,,,,,
1172,8,3,0.9,4,7,3,,0,not_found,0,None,,,Random,,,,,
1177,8,3,0.9,1,1,3,,0,not_found,0,None,,,Random,,,,,
1181,8,4,0.1,0.3,1,4,,0,not_found,0,None,,,Random,,,,,
1175,8,3,0.9,0.9,5,3,,0,not_found,0,None,,,Random,,,,,
1176,8,3,0.9,0.9,7,3,,0,not_found,0,None,,,Random,,,,,
1178,8,3,0.9,1,3,3,,0,not_found,0,None,,,Random,,,,,
1179,8,3,0.9,1,5,3,,0,not_found,0,None,,,Random,,,,,
1182,8,4,0.1,0.3,3,4,,0,not_found,0,None,,,Random,,,,,
1189,8,4,0.1,0.5,1,4,0.997738106,1,found,1,0.9977,Random,Clustered,,0.997738106,,,,
1185,8,4,0.1,4,1,4,0.152968514,1,found,1,0.153,Random,Clustered,,0.152968514,,,,
1180,8,3,0.9,1,7,3,,0,not_found,0,None,,,Random,,,,,
1186,8,4,0.1,4,3,4,,0,not_found,0,None,,,Random,,,,,
1183,8,4,0.1,0.3,5,4,,0,not_found,0,None,,,Random,,,,,
1187,8,4,0.1,4,5,4,,0,not_found,0,None,,,Random,,,,,
1184,8,4,0.1,0.3,7,4,,0,not_found,0,None,,,Random,,,,,
1193,8,4,0.1,0.6,1,4,0.76932963,1,found,1,0.7693,Random,Clustered,,0.76932963,,,,
1190,8,4,0.1,0.5,3,4,,0,not_found,0,None,,,Random,,,,,
1197,8,4,0.1,0.7,1,4,0.804162611,1,found,1,0.8042,Random,Clustered,,0.804162611,,,,
1188,8,4,0.1,4,7,4,,0,not_found,0,None,,,Random,,,,,
1191,8,4,0.1,0.5,5,4,,0,not_found,0,None,,,Random,,,,,
1201,8,4,0.1,0.8,1,4,0.140472476,1,found,1,0.1405,Random,Clustered,,0.140472476,,,,
1192,8,4,0.1,0.5,7,4,,0,not_found,0,None,,,Random,,,,,
1194,8,4,0.1,0.6,3,4,,0,not_found,0,None,,,Random,,,,,
1198,8,4,0.1,0.7,3,4,,0,not_found,0,None,,,Random,,,,,
1195,8,4,0.1,0.6,5,4,,0,not_found,0,None,,,Random,,,,,
1205,8,4,0.1,0.9,1,4,0.305726054,1,found,1,0.3057,Random,Clustered,,0.305726054,,,,
1199,8,4,0.1,0.7,5,4,,0,not_found,0,None,,,Random,,,,,
1196,8,4,0.1,0.6,7,4,,0,not_found,0,None,,,Random,,,,,
1202,8,4,0.1,0.8,3,4,,0,not_found,0,None,,,Random,,,,,
1200,8,4,0.1,0.7,7,4,,0,not_found,0,None,,,Random,,,,,
1203,8,4,0.1,0.8,5,4,,0,not_found,0,None,,,Random,,,,,
1209,8,4,0.1,1,1,4,0.134236206,1,found,1,0.1342,Random,Clustered,,0.134236206,,,,
1206,8,4,0.1,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1204,8,4,0.1,0.8,7,4,,0,not_found,0,None,,,Random,,,,,
1213,8,4,0.2,0.3,1,4,,0,not_found,0,None,,,Random,,,,,
1207,8,4,0.1,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1210,8,4,0.1,1,3,4,,0,not_found,0,None,,,Random,,,,,
1208,8,4,0.1,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1211,8,4,0.1,1,5,4,,0,not_found,0,None,,,Random,,,,,
1214,8,4,0.2,0.3,3,4,,0,not_found,0,None,,,Random,,,,,
1217,8,4,0.2,4,1,4,,0,not_found,0,None,,,Random,,,,,
1212,8,4,0.1,1,7,4,,0,not_found,0,None,,,Random,,,,,
1215,8,4,0.2,0.3,5,4,,0,not_found,0,None,,,Random,,,,,
1221,8,4,0.2,0.5,1,4,,0,not_found,0,None,,,Random,,,,,
1218,8,4,0.2,4,3,4,,0,not_found,0,None,,,Random,,,,,
1216,8,4,0.2,0.3,7,4,,0,not_found,0,None,,,Random,,,,,
1219,8,4,0.2,4,5,4,,0,not_found,0,None,,,Random,,,,,
1225,8,4,0.2,0.6,1,4,,0,not_found,0,None,,,Random,,,,,
1229,8,4,0.2,0.7,1,4,,0,not_found,0,None,,,Random,,,,,
1222,8,4,0.2,0.5,3,4,,0,not_found,0,None,,,Random,,,,,
1220,8,4,0.2,4,7,4,,0,not_found,0,None,,,Random,,,,,
1226,8,4,0.2,0.6,3,4,,0,not_found,0,None,,,Random,,,,,
1223,8,4,0.2,0.5,5,4,,0,not_found,0,None,,,Random,,,,,
1224,8,4,0.2,0.5,7,4,,0,not_found,0,None,,,Random,,,,,
1227,8,4,0.2,0.6,5,4,,0,not_found,0,None,,,Random,,,,,
1233,8,4,0.2,0.8,1,4,,0,not_found,0,None,,,Random,,,,,
1228,8,4,0.2,0.6,7,4,,0,not_found,0,None,,,Random,,,,,
1230,8,4,0.2,0.7,3,4,,0,not_found,0,None,,,Random,,,,,
1237,8,4,0.2,0.9,1,4,,0,not_found,0,None,,,Random,,,,,
1231,8,4,0.2,0.7,5,4,,0,not_found,0,None,,,Random,,,,,
1234,8,4,0.2,0.8,3,4,,0,not_found,0,None,,,Random,,,,,
1232,8,4,0.2,0.7,7,4,,0,not_found,0,None,,,Random,,,,,
1235,8,4,0.2,0.8,5,4,,0,not_found,0,None,,,Random,,,,,
1238,8,4,0.2,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1241,8,4,0.2,1,1,4,,0,not_found,0,None,,,Random,,,,,
1239,8,4,0.2,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1245,8,4,0.3,0.3,1,4,,0,not_found,0,None,,,Random,,,,,
1236,8,4,0.2,0.8,7,4,,0,not_found,0,None,,,Random,,,,,
1242,8,4,0.2,1,3,4,,0,not_found,0,None,,,Random,,,,,
1240,8,4,0.2,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1243,8,4,0.2,1,5,4,,0,not_found,0,None,,,Random,,,,,
1246,8,4,0.3,0.3,3,4,,0,not_found,0,None,,,Random,,,,,
1249,8,4,0.3,4,1,4,,0,not_found,0,None,,,Random,,,,,
1244,8,4,0.2,1,7,4,,0,not_found,0,None,,,Random,,,,,
1253,8,4,0.3,0.5,1,4,,0,not_found,0,None,,,Random,,,,,
1247,8,4,0.3,0.3,5,4,,0,not_found,0,None,,,Random,,,,,
1250,8,4,0.3,4,3,4,,0,not_found,0,None,,,Random,,,,,
1248,8,4,0.3,0.3,7,4,,0,not_found,0,None,,,Random,,,,,
1257,8,4,0.3,0.6,1,4,,0,not_found,0,None,,,Random,,,,,
1251,8,4,0.3,4,5,4,,0,not_found,0,None,,,Random,,,,,
1254,8,4,0.3,0.5,3,4,,0,not_found,0,None,,,Random,,,,,
1252,8,4,0.3,4,7,4,,0,not_found,0,None,,,Random,,,,,
1255,8,4,0.3,0.5,5,4,,0,not_found,0,None,,,Random,,,,,
1261,8,4,0.3,0.7,1,4,,0,not_found,0,None,,,Random,,,,,
1258,8,4,0.3,0.6,3,4,,0,not_found,0,None,,,Random,,,,,
1256,8,4,0.3,0.5,7,4,,0,not_found,0,None,,,Random,,,,,
1265,8,4,0.3,0.8,1,4,,0,not_found,0,None,,,Random,,,,,
1259,8,4,0.3,0.6,5,4,,0,not_found,0,None,,,Random,,,,,
1260,8,4,0.3,0.6,7,4,,0,not_found,0,None,,,Random,,,,,
1262,8,4,0.3,0.7,3,4,,0,not_found,0,None,,,Random,,,,,
1263,8,4,0.3,0.7,5,4,,0,not_found,0,None,,,Random,,,,,
1266,8,4,0.3,0.8,3,4,,0,not_found,0,None,,,Random,,,,,
1269,8,4,0.3,0.9,1,4,,0,not_found,0,None,,,Random,,,,,
1264,8,4,0.3,0.7,7,4,,0,not_found,0,None,,,Random,,,,,
1267,8,4,0.3,0.8,5,4,,0,not_found,0,None,,,Random,,,,,
1270,8,4,0.3,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1273,8,4,0.3,1,1,4,,0,not_found,0,None,,,Random,,,,,
1277,8,4,0,0.3,1,4,,0,not_found,0,None,,,Clustered,,,,,
1268,8,4,0.3,0.8,7,4,,0,not_found,0,None,,,Random,,,,,
1271,8,4,0.3,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1274,8,4,0.3,1,3,4,,0,not_found,0,None,,,Random,,,,,
1278,8,4,0,0.3,3,4,,0,not_found,0,None,,,Clustered,,,,,
1281,8,4,0,0,1,4,,0,not_found,0,None,,,Clustered,,,,,
1279,8,4,0,0.3,5,4,,0,not_found,0,None,,,Clustered,,,,,
1282,8,4,0,0,3,4,,0,not_found,0,None,,,Clustered,,,,,
1283,8,4,0,0,5,4,,0,not_found,0,None,,,Clustered,,,,,
1284,8,4,0,0,7,4,,0,not_found,0,None,,,Clustered,,,,,
1275,8,4,0.3,1,5,4,,0,not_found,0,None,,,Random,,,,,
1272,8,4,0.3,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1289,8,4,0,0.5,1,4,,0,not_found,0,None,,,Clustered,,,,,
1290,8,4,0,0.5,3,4,,0,not_found,0,None,,,Clustered,,,,,
1276,8,4,0.3,1,7,4,,0,not_found,0,None,,,Random,,,,,
1285,8,4,0,4,1,4,,0,not_found,0,None,,,Clustered,,,,,
1293,8,4,0,0.6,1,4,,0,not_found,0,None,,,Clustered,,,,,
1280,8,4,0,0.3,7,4,,0,not_found,0,None,,,Clustered,,,,,
1286,8,4,0,4,3,4,,0,not_found,0,None,,,Clustered,,,,,
1294,8,4,0,0.6,3,4,,0,not_found,0,None,,,Clustered,,,,,
1287,8,4,0,4,5,4,,0,not_found,0,None,,,Clustered,,,,,
1297,8,4,0,0.7,1,4,,0,not_found,0,None,,,Clustered,,,,,
1288,8,4,0,4,7,4,,0,not_found,0,None,,,Clustered,,,,,
1301,8,4,0,0.8,1,4,,0,not_found,0,None,,,Clustered,,,,,
1291,8,4,0,0.5,5,4,,0,not_found,0,None,,,Clustered,,,,,
1292,8,4,0,0.5,7,4,,0,not_found,0,None,,,Clustered,,,,,
1298,8,4,0,0.7,3,4,,0,not_found,0,None,,,Clustered,,,,,
1295,8,4,0,0.6,5,4,,0,not_found,0,None,,,Clustered,,,,,
1296,8,4,0,0.6,7,4,,0,not_found,0,None,,,Clustered,,,,,
1305,8,4,0,0.9,1,4,,0,not_found,0,None,,,Clustered,,,,,
1299,8,4,0,0.7,5,4,,0,not_found,0,None,,,Clustered,,,,,
1300,8,4,0,0.7,7,4,,0,not_found,0,None,,,Clustered,,,,,
1302,8,4,0,0.8,3,4,,0,not_found,0,None,,,Clustered,,,,,
1303,8,4,0,0.8,5,4,,0,not_found,0,None,,,Clustered,,,,,
1306,8,4,0,0.9,3,4,,0,not_found,0,None,,,Clustered,,,,,
1309,8,4,0,1,1,4,,0,not_found,0,None,,,Clustered,,,,,
1304,8,4,0,0.8,7,4,,0,not_found,0,None,,,Clustered,,,,,
1307,8,4,0,0.9,5,4,,0,not_found,0,None,,,Clustered,,,,,
1310,8,4,0,1,3,4,,0,not_found,0,None,,,Clustered,,,,,
1308,8,4,0,0.9,7,4,,0,not_found,0,None,,,Clustered,,,,,
1313,8,4,4,4,1,4,,0,not_found,0,None,,,Random,,,,,
1314,8,4,4,4,3,4,,0,not_found,0,None,,,Random,,,,,
1311,8,4,0,1,5,4,,0,not_found,0,None,,,Clustered,,,,,
1317,8,4,0.5,4,1,4,,0,not_found,0,None,,,Random,,,,,
1315,8,4,4,4,5,4,,0,not_found,0,None,,,Random,,,,,
1312,8,4,0,1,7,4,,0,not_found,0,None,,,Clustered,,,,,
1318,8,4,0.5,4,3,4,,0,not_found,0,None,,,Random,,,,,
1316,8,4,4,4,7,4,,0,not_found,0,None,,,Random,,,,,
1319,8,4,0.5,4,5,4,,0,not_found,0,None,,,Random,,,,,
1321,8,4,0.5,0.5,1,4,,0,not_found,0,None,,,Random,,,,,
1325,8,4,0.5,0.6,1,4,,0,not_found,0,None,,,Random,,,,,
1322,8,4,0.5,0.5,3,4,,0,not_found,0,None,,,Random,,,,,
1320,8,4,0.5,4,7,4,,0,not_found,0,None,,,Random,,,,,
1323,8,4,0.5,0.5,5,4,,0,not_found,0,None,,,Random,,,,,
1326,8,4,0.5,0.6,3,4,,0,not_found,0,None,,,Random,,,,,
1324,8,4,0.5,0.5,7,4,,0,not_found,0,None,,,Random,,,,,
1329,8,4,0.5,0.7,1,4,,0,not_found,0,None,,,Random,,,,,
1327,8,4,0.5,0.6,5,4,,0,not_found,0,None,,,Random,,,,,
1330,8,4,0.5,0.7,3,4,,0,not_found,0,None,,,Random,,,,,
1328,8,4,0.5,0.6,7,4,,0,not_found,0,None,,,Random,,,,,
1333,8,4,0.5,0.8,1,4,,0,not_found,0,None,,,Random,,,,,
1331,8,4,0.5,0.7,5,4,,0,not_found,0,None,,,Random,,,,,
1334,8,4,0.5,0.8,3,4,,0,not_found,0,None,,,Random,,,,,
1337,8,4,0.5,0.9,1,4,,0,not_found,0,None,,,Random,,,,,
1332,8,4,0.5,0.7,7,4,,0,not_found,0,None,,,Random,,,,,
1335,8,4,0.5,0.8,5,4,,0,not_found,0,None,,,Random,,,,,
1336,8,4,0.5,0.8,7,4,,0,not_found,0,None,,,Random,,,,,
1338,8,4,0.5,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1341,8,4,0.5,1,1,4,,0,not_found,0,None,,,Random,,,,,
1339,8,4,0.5,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1342,8,4,0.5,1,3,4,,0,not_found,0,None,,,Random,,,,,
1340,8,4,0.5,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1345,8,4,0.6,4,1,4,,0,not_found,0,None,,,Random,,,,,
1343,8,4,0.5,1,5,4,,0,not_found,0,None,,,Random,,,,,
1346,8,4,0.6,4,3,4,,0,not_found,0,None,,,Random,,,,,
1344,8,4,0.5,1,7,4,,0,not_found,0,None,,,Random,,,,,
1349,8,4,0.6,0.6,1,4,,0,not_found,0,None,,,Random,,,,,
1347,8,4,0.6,4,5,4,,0,not_found,0,None,,,Random,,,,,
1350,8,4,0.6,0.6,3,4,,0,not_found,0,None,,,Random,,,,,
1353,8,4,0.6,0.7,1,4,,0,not_found,0,None,,,Random,,,,,
1348,8,4,0.6,4,7,4,,0,not_found,0,None,,,Random,,,,,
1351,8,4,0.6,0.6,5,4,,0,not_found,0,None,,,Random,,,,,
1354,8,4,0.6,0.7,3,4,,0,not_found,0,None,,,Random,,,,,
1357,8,4,0.6,0.8,1,4,,0,not_found,0,None,,,Random,,,,,
1352,8,4,0.6,0.6,7,4,,0,not_found,0,None,,,Random,,,,,
1355,8,4,0.6,0.7,5,4,,0,not_found,0,None,,,Random,,,,,
1358,8,4,0.6,0.8,3,4,,0,not_found,0,None,,,Random,,,,,
1361,8,4,0.6,0.9,1,4,,0,not_found,0,None,,,Random,,,,,
1359,8,4,0.6,0.8,5,4,,0,not_found,0,None,,,Random,,,,,
1356,8,4,0.6,0.7,7,4,,0,not_found,0,None,,,Random,,,,,
1362,8,4,0.6,0.9,3,4,,0,not_found,0,None,,,Random,,,,,
1360,8,4,0.6,0.8,7,4,,0,not_found,0,None,,,Random,,,,,
1365,8,4,0.6,1,1,4,,0,not_found,0,None,,,Random,,,,,
1363,8,4,0.6,0.9,5,4,,0,not_found,0,None,,,Random,,,,,
1364,8,4,0.6,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
1369,8,4,0.7,4,1,4,,0,not_found,0,None,,,Random,,,,,
1366,8,4,0.6,1,3,4,,0,not_found,0,None,,,Random,,,,,
1370,8,4,0.7,4,3,4,,0,not_found,0,None,,,Random,,,,,
1367,8,4,0.6,1,5,4,,0,not_found,0,None,,,Random,,,,,
1368,8,4,0.6,1,7,4,,0,not_found,0,None,,,Random,,,,,
1373,8,4,0.7,0.7,1,4,,0,not_found,0,None,,,Random,,,,,
1371,8,4,0.7,4,5,4,,0,not_found,0,None,,,Random,,,,,
1374,8,4,0.7,0.7,3,4,,0,not_found,0,None,,,Random,,,,,
1377,8,4,0.7,0.8,1,4,,0,not_found,0,None,,,Random,,,,,
1372,8,4,0.7,4,7,4,,0,not_found,0,None,,,Random,,,,,
