delta,V_clustered_mean,V_clustered_se,V_random_mean,V_random_se,difference,delta_star_count,delta_star_values,dominant_below,dominant_above,always_dominant
0.672,2.2262812565553856,0.10164219762536225,1.5277404979200002,0.040043663456817764,-0.6985407586353853,0,None,,,Clustered
0.673,2.2320646349890323,0.10212053094010862,1.5303058686800017,0.0401701437342851,-0.7017587663090306,0,None,,,Clustered
0.674,2.237861318354342,0.10260087837518159,1.5328721609599998,0.040296846901941165,-0.7049891573943423,0,None,,,Clustered
0.675,2.243671351910643,0.10308324882430689,1.5354393750000002,0.04042377307739221,-0.7082319769106427,0,None,,,Clustered
0.676,2.2494947810988752,0.10356765122777746,1.5380075110399998,0.040550922378297806,-0.7114872700588755,0,None,,,Clustered
0.677,2.255331651542414,0.10405409457275115,1.5405765693199995,0.040678294922370524,-0.7147550822224147,0,None,,,Clustered
0.678,2.2611820090479005,0.10454258789354982,1.5431465500800003,0.04080589082737618,-0.7180354589679001,0,None,,,Clustered
0.679,2.2670458996060687,0.10503314027196119,1.5457174535599991,0.04093371021113351,-0.7213284460460696,0,None,,,Clustered
0.68,2.272923369392571,0.10552576083754288,1.5482892799999999,0.041061753191514276,-0.7246340893925709,0,None,,,Clustered
0.681,2.278814464768834,0.10602045876792901,1.5508620296400002,0.04119001988644314,-0.727952435128834,0,None,,,Clustered
0.682,2.28471923228289,0.10651724328913903,1.5534357027200003,0.04131851041389773,-0.7312835295628899,0,None,,,Clustered
0.683,2.290637718670216,0.107016123675889,1.5560102994799996,0.04144722489190836,-0.7346274191902165,0,None,,,Clustered
0.684,2.296569970854598,0.10751710925190551,1.5585858201600005,0.04157616343855827,-0.7379841506945974,0,None,,,Clustered
0.685,2.3025160359489854,0.10802020939024189,1.5611622649999994,0.0417053261719832,-0.7413537709489859,0,None,,,Clustered
0.686,2.3084759612563306,0.10852543351359659,1.56373963424,0.04183471321037185,-0.7447363270163305,0,None,,,Clustered
0.687,2.314449794270475,0.1090327910946349,1.56631792812,0.04196432467196518,-0.748131866150475,0,None,,,Clustered
0.6880000000000001,2.3204375826770036,0.1095422916563122,1.5688971468800004,0.04209416067505696,-0.7515404357970032,0,None,,,Clustered
0.6890000000000001,2.3264393743541127,0.11005394477220067,1.5714772907600005,0.04222422133799331,-0.7549620835941122,0,None,,,Clustered
0.6900000000000001,2.3324552173734943,0.11056776006681787,1.57405836,0.042354506779172955,-0.7583968573734943,0,None,,,Clustered
0.6910000000000001,2.338485160001217,0.11108374721595816,1.5766403548400003,0.04248501711704681,-0.7618448051612168,0,None,,,Clustered
0.6920000000000001,2.3445292506985926,0.11160191594702708,1.5792232755200006,0.042615752470118264,-0.765305975178592,0,None,,,Clustered
0.6930000000000001,2.3505875381230825,0.11212227603937777,1.5818071222800003,0.042746712956942885,-0.7687804158430822,0,None,,,Clustered
0.6940000000000001,2.356660071129186,0.11264483732465025,1.5843918953600002,0.042877898696128576,-0.7722681757691856,0,None,,,Clustered
0.6950000000000001,2.362746898769325,0.1131696096871136,1.5869775949999998,0.04300930980633532,-0.7757693037693254,0,None,,,Clustered
0.6960000000000001,2.368848070294761,0.11369660306401094,1.5895642214400008,0.04314094640627529,-0.7792838488547602,0,None,,,Clustered
0.6970000000000001,2.374963635156494,0.11422582744590626,1.5921517749199998,0.04327280861471271,-0.782811860236494,0,None,,,Clustered
0.6980000000000001,2.381093643006159,0.11475729287703515,1.5947402556800008,0.04340489655046377,-0.7863533873261581,0,None,,,Clustered
0.6990000000000001,2.3872381436969663,0.11529100945565772,1.5973296639600003,0.0435372103323966,-0.789908479736966,0,None,,,Clustered
0.7000000000000001,2.3933971872846005,0.11582698733441421,1.5999200000000002,0.04366975007943141,-0.7934771872846003,0,None,,,Clustered
0.7010000000000001,2.3995708240281446,0.1163652367206836,1.60251126404,0.043802515910540046,-0.7970595599881445,0,None,,,Clustered
0.7020000000000001,2.4057591043910143,0.11690576787694515,1.605103456320001,0.043935507944746294,-0.8006556480710132,0,None,,,Clustered
0.7030000000000001,2.4119620790418868,0.11744859112114264,1.6076965770800007,0.044068726301125516,-0.8042655019618861,0,None,,,Clustered
0.704,2.418179798855631,0.11799371682705148,1.6102906265600003,0.044202171098805025,-0.8078891722956305,0,None,,,Clustered
0.705,2.4244123149142616,0.11854115542464927,1.6128856049999987,0.04433584245696352,-0.8115267099142629,0,None,,,Clustered
0.706,2.4306596785078725,0.119090917400488,1.6154815126400004,0.0444697404948315,-0.8151781658678721,0,None,,,Clustered
0.707,2.4369219411355862,0.11964301329807095,1.6180783497200004,0.04460386533169083,-0.8188435914155858,0,None,,,Clustered
0.708,2.443199154506518,0.12019745371823103,1.6206761164799992,0.04473821708687485,-0.8225230380265189,0,None,,,Clustered
0.709,2.449491370540731,0.12075424931951323,1.6232748131600006,0.04487279587976852,-0.8262165573807305,0,None,,,Clustered
0.71,2.4557986413701878,0.12131341081855945,1.6258744400000007,0.04500760182980788,-0.8299242013701871,0,None,,,Clustered
0.711,2.462121019339739,0.1218749489904966,1.6284749972399986,0.04514263505648058,-0.8336460220997404,0,None,,,Clustered
0.712,2.4684585570080833,0.12243887466932801,1.63107648512,0.045277895679325324,-0.8373820718880833,0,None,,,Clustered
0.713,2.4748113071487428,0.12300519874832762,1.6336789038800006,0.045413383817932196,-0.8411324032687422,0,None,,,Clustered
0.714,2.481179322751055,0.12357393218043729,1.6362822537599993,0.04554909959194219,-0.8448970689910555,0,None,,,Clustered
0.715,2.4875626570211575,0.12414508597866782,1.6388865350000013,0.045685043121047715,-0.8486761220211563,0,None,,,Clustered
0.716,2.4939613633829665,0.12471867121650239,1.6414917478400006,0.045821214524991966,-0.8524696155429659,0,None,,,Clustered
0.717,2.500375495479193,0.12529469902830384,1.6440978925199987,0.045957613923569354,-0.8562776029591941,0,None,,,Clustered
0.718,2.506805107172338,0.12587318060972502,1.6467049692800009,0.04609424143662512,-0.8601001378923372,0,None,,,Clustered
0.719,2.513250252545682,0.12645412721812196,1.6493129783600005,0.046231097184055325,-0.8639372741856814,0,None,,,Clustered
0.72,2.5197109859043225,0.1270375501729714,1.6519219199999986,0.04636818128580713,-0.8677890659043239,0,None,,,Clustered
0.721,2.526187361776172,0.1276234608562904,1.6545317944399998,0.046505493861878154,-0.8716555673361721,0,None,,,Clustered
0.722,2.532679434912987,0.12821187071306003,1.6571426019200004,0.046643035032317,-0.8755368329929865,0,None,,,Clustered
0.723,2.53918726029138,0.12880279125165284,1.659754342679999,0.046780804917222876,-0.8794329176113811,0,None,,,Clustered
0.724,2.545710893113876,0.12939623404426243,1.6623670169599996,0.04691880363674567,-0.8833438761538763,0,None,,,Clustered
0.725,2.552250388809922,0.12999221072733763,1.6649806250000005,0.047057031311085705,-0.8872697638099214,0,None,,,Clustered
0.726,2.558805803036938,0.13059073300201987,1.6675951670399995,0.04719548806049396,-0.8912106359969383,0,None,,,Clustered
0.727,2.5653771916813657,0.13119181263458385,1.6702106433199992,0.04733417400527189,-0.8951665483613664,0,None,,,Clustered
0.728,2.571964610859719,0.13179546145688176,1.6728270540800014,0.04747308926577127,-0.8991375567797177,0,None,,,Clustered
0.729,2.5785681169196266,0.132401691366791,1.6754443995599992,0.04761223396239433,-0.9031237173596274,0,None,,,Clustered
0.73,2.5851877664409115,0.1330105143286662,1.6780626799999998,0.047751608215593655,-0.9071250864409117,0,None,,,Clustered
0.731,2.5918236162366437,0.13362194237379335,1.6806818956400007,0.04789121214587196,-0.911141720596643,0,None,,,Clustered
0.732,2.5984757233542166,0.13423598760084943,1.6833020467199995,0.04803104587378231,-0.9151736766342171,0,None,,,Clustered
0.733,2.6051441450764194,0.13485266217636396,1.6859231334799996,0.04817110951992783,-0.9192210115964199,0,None,,,Clustered
0.734,2.6118289389225255,0.1354719783351857,1.688545156160001,0.048311403204961786,-0.9232837827625247,0,None,,,Clustered
0.735,2.6185301626493653,0.13609394838095187,1.6911681149999997,0.04845192704958751,-0.9273620476493656,0,None,,,Clustered
0.736,2.6252478742524317,0.1367185846865624,1.6937920102399997,0.0485926811745583,-0.931455864012432,0,None,,,Clustered
0.737,2.631982131966974,0.13734589969465658,1.6964168421199992,0.048733665700677546,-0.9355652898469748,0,None,,,Clustered
0.738,2.6387329942690947,0.1379759059180945,1.6990426108799996,0.048874880748798276,-0.939690383389095,0,None,,,Clustered
0.739,2.6455005198768538,0.13860861594044233,1.7016693167599994,0.049016326439823676,-0.9438312031168543,0,None,,,Clustered
0.74,2.6522847677514005,0.13924404241646102,1.70429696,0.04915800289470644,-0.9479878077514006,0,None,,,Clustered
0.741,2.659085797098068,0.13988219807259888,1.7069255408399997,0.04929991023444923,-0.9521602562580684,0,None,,,Clustered
0.742,2.6659036673675085,0.14052309570748897,1.7095550595200006,0.04944204858010423,-0.9563486078475079,0,None,,,Clustered
0.743,2.672738438256823,0.1411667481924493,1.71218551628,0.04958441805277341,-0.9605529219768232,0,None,,,Clustered
0.744,2.679590169710694,0.14181316847198774,1.7148169113599991,0.049727018773608175,-0.9647732583506949,0,None,,,Clustered
0.745,2.686458921922521,0.14246236956431133,1.7174492449999994,0.0498698508638096,-0.9690096769225216,0,None,,,Clustered
0.746,2.693344755335572,0.14311436456183835,1.7200825174400003,0.05001291444462825,-0.9732622378955718,0,None,,,Clustered
0.747,2.7002477306441297,0.1437691666317159,1.7227167289199994,0.05015620963736391,-0.9775310017241303,0,None,,,Clustered
0.748,2.7071679087946507,0.14442678901634115,1.7253518796799998,0.05029973656336603,-0.9818160291146509,0,None,,,Clustered
0.749,2.714105350986919,0.14508724503388623,1.7279879699599994,0.0504434953440333,-0.9861173810269197,0,None,,,Clustered
0.75,2.721060118675232,0.14575054807882795,1.730625,0.05058748610081348,-0.9904351186752318,0,None,,,Clustered
0.751,2.7280322735695495,0.14641671162248163,1.7332629700400002,0.05073170895520394,-0.9947693035295493,0,None,,,Clustered
0.752,2.7350218776366866,0.14708574921353929,1.73590188032,0.05087616402875086,-0.9991199973166867,0,None,,,Clustered
0.753,2.742028993101499,0.1477576744786119,1.73854173108,0.051020851443049686,-1.0034872620214992,0,None,,,Clustered
0.754,2.749053682448067,0.14843250112277573,1.7411825225599997,0.05116577131974508,-1.0078711598880672,0,None,,,Clustered
0.755,2.756096008420891,0.14911024293012426,1.743824255000001,0.05131092378053051,-1.01227175342089,0,None,,,Clustered
0.756,2.763156034026094,0.149790913764323,1.7464669286399999,0.05145630894714853,-1.016689105386094,0,None,,,Clustered
0.757,2.7702338225326315,0.15047452756916965,1.7491105437199996,0.0516019269413905,-1.0211232788126319,0,None,,,Clustered
0.758,2.7773294374734987,0.1511610983691586,1.75175510048,0.05174777788509684,-1.0255743369934986,0,None,,,Clustered
0.759,2.7844429426469564,0.1518506402700499,1.754400599160001,0.051893861900156664,-1.0300423434869554,0,None,,,Clustered
0.76,2.7915744021177447,0.1525431674594427,1.7570470400000004,0.05204017910850779,-1.0345273621177442,0,None,,,Clustered
0.761,2.7987238802183243,0.1532386942073533,1.7596944232400005,0.05218672963213685,-1.0390294569783238,0,None,,,Clustered
0.762,2.805891441550106,0.1539372348667982,1.7623427491199999,0.05233351359307914,-1.0435486924301063,0,None,,,Clustered
0.763,2.813077150984696,0.154638803874381,1.7649920178800012,0.05248053111341846,-1.048085133104695,0,None,,,Clustered
0.764,2.820281073665134,0.15534341575088478,1.7676422297599999,0.05262778231528741,-1.0526388439051342,0,None,,,Clustered
0.765,2.82750327500717,0.15605108510186916,1.770293385,0.0527752673208668,-1.05720989000717,0,None,,,Clustered
0.766,2.834743820700497,0.15676182661827123,1.7729454838399994,0.05292298625238602,-1.0617983368604975,0,None,,,Clustered
0.767,2.8420027767100327,0.15747565507701247,1.7755985265200003,0.053070939232123096,-1.0664042501900324,0,None,,,Clustered
0.768,2.8492802092771914,0.15819258534161015,1.7782525132800004,0.05321912638240396,-1.071027695997191,0,None,,,Clustered
0.769,2.856576184921156,0.15891263236279282,1.7809074443599995,0.05336754782560326,-1.0756687405611567,0,None,,,Clustered
0.77,2.8638907704401624,0.15963581117912176,1.7835633200000012,0.053516203684143684,-1.0803274504401612,0,None,,,Clustered
0.771,2.8712240329128,0.16036213691761714,1.7862201404400013,0.05366509408049618,-1.0850038924727985,0,None,,,Clustered
0.772,2.878576039699289,0.16109162479438874,1.7888779059199982,0.05381421913717979,-1.0896981337792908,0,None,,,Clustered
0.773,2.8859468584428045,0.1618242901152719,1.7915366166800006,0.05396357897676188,-1.0944102417628039,0,None,,,Clustered
0.774,2.893336557070772,0.16256014827646914,1.7941962729600005,0.054113173721857526,-1.0991402841107714,0,None,,,Clustered
0.775,2.900745203796183,0.16329921476519563,1.7968568749999994,0.054263003495130115,-1.1038883287961838,0,None,,,Clustered
0.776,2.9081728671189206,0.16404150516033128,1.7995184230400014,0.054413068419290785,-1.1086544440789192,0,None,,,Clustered
0.777,2.915619615827087,0.16478703513307685,1.8021809173200014,0.05456336861709874,-1.1134386985070857,0,None,,,Clustered
0.778,2.923085518998333,0.16553582044761603,1.8048443580799989,0.054713904211360916,-1.1182411609183343,0,None,,,Clustered
0.779,2.930570646001202,0.16628787696178202,1.8075087455600005,0.05486467532493205,-1.1230619004412017,0,None,,,Clustered
0.78,2.938075066496477,0.1670432206277305,1.810174080000001,0.05501568208071471,-1.1279009864964762,0,None,,,Clustered
0.781,2.945598850438535,0.1678018674926169,1.8128403616399986,0.05516692460165908,-1.1327584887985365,0,None,,,Clustered
0.782,2.9531420680766955,0.16856383369927974,1.815507590719999,0.05531840301076311,-1.1376344773566966,0,None,,,Clustered
0.783,2.9607047899566084,0.1693291354869289,1.8181757674800014,0.05547011743107221,-1.142529022476607,0,None,,,Clustered
0.784,2.9682870869216,0.17009778919184007,1.8208448921599987,0.05562206798567944,-1.1474421947616011,0,None,,,Clustered
0.785,2.97588903011407,0.1708698112480536,1.8235149649999993,0.055774254797725326,-1.1523740651140706,0,None,,,Clustered
0.786,2.9835106909768814,0.17164521818807996,1.8261859862400014,0.05592667799039785,-1.15732470473688,0,None,,,Clustered
0.787,2.99115214125473,0.1724240266436106,1.8288579561199998,0.05607933768693243,-1.1622941851347304,0,None,,,Clustered
0.788,2.998813452995561,0.17320625334623357,1.8315308748799994,0.05623223401061169,-1.1672825781155614,0,None,,,Clustered
0.789,3.0064946985519816,0.17399191512815615,1.8342047427600008,0.056385367084765714,-1.1722899557919808,0,None,,,Clustered
0.79,3.0141959505826477,0.1747810289229322,1.8368795599999987,0.05653873703277184,-1.177316390582649,0,None,,,Clustered
0.791,3.0219172820536966,0.17557361176619535,1.8395553268399987,0.05669234397805449,-1.182361955213698,0,None,,,Clustered
0.792,3.029658766240193,0.17636968079639873,1.8422320435200013,0.05684618804408535,-1.1874267227201918,0,None,,,Clustered
0.793,3.0374204767275175,0.17716925325555966,1.8449097102799996,0.05700026935438309,-1.1925107664475179,0,None,,,Clustered
0.794,3.0452024874128427,0.1779723464900108,1.8475883273599991,0.05715458803251353,-1.1976141600528436,0,None,,,Clustered
0.795,3.0530048725065684,0.17877897795115685,1.850267895000002,0.05730914420208952,-1.2027369775065664,0,None,,,Clustered
0.796,3.0608277065337632,0.1795891651962378,1.8529484134399998,0.05746393798677076,-1.2078792930937634,0,None,,,Clustered
0.797,3.068671064335638,0.1804029258890971,1.855629882919999,0.057618969510263754,-1.2130411814156388,0,None,,,Clustered
0.798,3.076535021071016,0.18122027780095745,1.858312303680002,0.05777423889632223,-1.2182227173910138,0,None,,,Clustered
0.799,3.0844196522177856,0.18204123881120113,1.86099567596,0.057929746268746314,-1.2234239762577857,0,None,,,Clustered
0.8,3.092325033574399,0.18286582690815734,1.8636799999999991,0.05808549175138316,-1.2286450335744,0,None,,,Clustered
0.801,3.100251241261364,0.1836940601898961,1.8663652760399996,0.0582414754681265,-1.2338859652213643,0,None,,,Clustered
0.802,3.1081983517227174,0.1845259568650269,1.8690515043199991,0.05839769754291669,-1.2391468474027183,0,None,,,Clustered
0.803,3.116166441727542,0.18536153525350563,1.87173868508,0.05855415809974093,-1.244427756647542,0,None,,,Clustered
0.804,3.1241555883714818,0.18620081378744577,1.8744268185600006,0.05871085726263254,-1.2497287698114812,0,None,,,Clustered
0.805,3.1321658690782375,0.1870438110119378,1.8771159050000004,0.05886779515567179,-1.255049964078237,0,None,,,Clustered
0.806,3.1401973616011025,0.18789054558587387,1.8798059446399995,0.05902497190298517,-1.260391416961103,0,None,,,Clustered
0.807,3.1482501440245043,0.18874103628277894,1.8824969377199998,0.059182387628745586,-1.2657532063045045,0,None,,,Clustered
0.808,3.1563242947655166,0.18959530199164934,1.8851888844799993,0.059340042457172455,-1.2711354102855172,0,None,,,Clustered
0.809,3.1644198925754212,0.1904533617177967,1.8878817851599994,0.05949793651253128,-1.2765381074154218,0,None,,,Clustered
0.81,3.1725370165412636,0.19131523458369956,1.8905756400000002,0.05965606991913404,-1.2819613765412634,0,None,,,Clustered
0.811,3.180675746087398,0.19218093982986081,1.8932704492399994,0.05981444280133879,-1.2874052968473986,0,None,,,Clustered
0.812,3.188836160977061,0.19305049681567207,1.8959662131199997,0.05997305528354976,-1.292869947857061,0,None,,,Clustered
0.8130000000000001,3.1970183413139615,0.19392392502028502,1.8986629318800001,0.06013190749021733,-1.2983554094339613,0,None,,,Clustered
0.8140000000000001,3.205222367543828,0.19480124404348953,1.9013606057599994,0.060290999545838025,-1.3038617617838284,0,None,,,Clustered
0.8150000000000001,3.2134483204560356,0.19568247360659788,1.9040592349999992,0.06045033157495421,-1.3093890854560364,0,None,,,Clustered
0.8160000000000001,3.2216962811851784,0.1965676335533371,1.9067588198400003,0.06060990370215438,-1.314937461345178,0,None,,,Clustered
0.8170000000000001,3.229966331212674,0.19745674385074705,1.9094593605200005,0.0607697160520728,-1.3205069706926733,0,None,,,Clustered
0.8180000000000001,3.2382585523683987,0.19834982459008615,1.9121608572800006,0.06092976874938971,-1.326097695088398,0,None,,,Clustered
0.8190000000000001,3.2465730268322814,0.19924689598774403,1.914863310360001,0.061090061918831116,-1.3317097164722804,0,None,,,Clustered
0.8200000000000001,3.254909837135929,0.20014797838616097,1.9175667199999997,0.06125059568516892,-1.3373431171359293,0,None,,,Clustered
0.8210000000000001,3.2632690661642987,0.2010530922547549,1.9202710864399999,0.06141137017322058,-1.3429979797242988,0,None,,,Clustered
0.8220000000000001,3.271650797157296,0.2019622581908552,1.9229764099200002,0.061572385507849284,-1.3486743872372957,0,None,,,Clustered
0.8230000000000001,3.2800551137114398,0.20287549692064383,1.9256826906800006,0.06173364181396397,-1.3543724230314391,0,None,,,Clustered
0.8240000000000001,3.288482099781544,0.20379282930010337,1.9283899289600006,0.061895139216518937,-1.3600921708215434,0,None,,,Clustered
0.8250000000000001,3.2969318396823453,0.20471427631597378,1.931098125,0.062056877840514196,-1.3658337146823452,0,None,,,Clustered
0.8260000000000001,3.3054044180901974,0.20563985908671392,1.9338072790400007,0.062218857810995135,-1.3715971390501966,0,None,,,Clustered
0.8270000000000001,3.313899920044763,0.20656959886347342,1.9365173913200007,0.06238107925305267,-1.3773825287247625,0,None,,,Clustered
0.8280000000000001,3.3224184309506795,0.20750351703106995,1.93922846208,0.06254354229182298,-1.3831899688706795,0,None,,,Clustered
0.8290000000000001,3.3309600365792664,0.20844163510897437,1.941940491560001,0.06270624705248766,-1.3890195450192655,0,None,,,Clustered
0.8300000000000001,3.3395248230702435,0.20938397475230439,1.9446534799999986,0.06286919366027365,-1.3948713430702449,0,None,,,Clustered
0.8310000000000001,3.348112876933427,0.2103305577528244,1.9473674276400004,0.063032382240453,-1.4007454492934268,0,None,,,Clustered
0.8320000000000001,3.356724285050449,0.21128140603995454,1.9500823347200003,0.06319581291834296,-1.4066419503304486,0,None,,,Clustered
0.833,3.3653591346765093,0.21223654168178596,1.952798201479998,0.06335948581930613,-1.4125609331965112,0,None,,,Clustered
0.834,3.3740175134420958,0.21319598688610486,1.9555150281600013,0.0635234010687499,-1.4185024852820944,0,None,,,Clustered
0.835,3.382699509354725,0.21415976400142392,1.9582328150000015,0.063687558792127,-1.4244666943547237,0,None,,,Clustered
0.836,3.3914052108007207,0.21512789551802144,1.9609515622399993,0.06385195911493487,-1.4304536485607213,0,None,,,Clustered
0.837,3.4001347065469467,0.21610040406898895,1.9636712701200008,0.06401660216271615,-1.436463436426946,0,None,,,Clustered
0.838,3.4088880857425936,0.2170773124312861,1.9663919388800002,0.06418148806105828,-1.4424961468625934,0,None,,,Clustered
0.839,3.4176654379209683,0.21805864352680418,1.9691135687599992,0.06434661693559351,-1.4485518691609691,0,None,,,Clustered
0.84,3.426466853001257,0.21904442042343752,1.9718361600000005,0.06451198891199904,-1.4546306930012567,0,None,,,Clustered
0.841,3.435292421290333,0.22003466633616214,1.97455971284,0.06467760411599664,-1.4607327084503328,0,None,,,Clustered
0.842,3.444142233484568,0.2210294046281242,1.9772842275199998,0.06484346267335306,-1.4668580059645682,0,None,,,Clustered
0.843,3.453016380671632,0.22202865881173506,1.9800097042800007,0.06500956470987936,-1.4730066763916312,0,None,,,Clustered
0.844,3.4619149543323187,0.22303245254977608,1.9827361433600006,0.0651759103514315,-1.479178810972318,0,None,,,Clustered
0.845,3.4708380463423816,0.2240408096565101,1.985463544999999,0.06534249972390999,-1.4853745013423825,0,None,,,Clustered
0.846,3.4797857489743627,0.22505375409880274,1.9881919094399978,0.06550933295325957,-1.4915938395343649,0,None,,,Clustered
0.847,3.4887581548994406,0.22607130999725153,1.9909212369200018,0.06567641016546989,-1.4978369179794389,0,None,,,Clustered
0.848,3.4977553571892965,0.22709350162732334,1.9936515276799989,0.06584373148657473,-1.5041038295092977,0,None,,,Clustered
0.849,3.506777449317965,0.22812035342050027,1.996382781959999,0.06601129704265236,-1.510394667357966,0,None,,,Clustered
0.85,3.5158245251637084,0.22915188996543517,1.999115000000001,0.0661791069598253,-1.5167095251637073,0,None,,,Clustered
0.851,3.5248966790109146,0.2301881360091142,2.0018481820399994,0.06634716136426043,-1.5230484969709153,0,None,,,Clustered
0.852,3.5339940055519663,0.23122911645802918,2.0045823283199984,0.06651546038216892,-1.529411677231968,0,None,,,Clustered
0.853,3.5431165998891396,0.23227485637935827,2.0073174390800017,0.0666840041398059,-1.535799160809138,0,None,,,Clustered
0.854,3.5522645575365495,0.23332538100215572,2.0100535145599987,0.06685279276347095,-1.5422110429765508,0,None,,,Clustered
0.855,3.56143797442201,0.23438071571855007,2.0127905549999983,0.06702182637950756,-1.5486474194220117,0,None,,,Clustered
0.856,3.5706369468889956,0.23544088608495162,2.0155285606400017,0.06719110511430317,-1.5551083862489938,0,None,,,Clustered
0.857,3.579861571698587,0.2365059178232684,2.0182675317199985,0.06736062909428953,-1.5615940399785884,0,None,,,Clustered
0.858,3.589111946031379,0.23757583682213165,2.021007468479999,0.0675303984459421,-1.5681044775513802,0,None,,,Clustered
0.859,3.5983881674894524,0.23865066913813024,2.0237483711600017,0.06770041329578032,-1.5746397963294507,0,None,,,Clustered
0.86,3.6076903340983484,0.23973044099705357,2.0264902399999993,0.06787067377036747,-1.581200094098349,0,None,,,Clustered
0.861,3.6170185443090173,0.24081517879514472,2.0292330752399987,0.06804117999631067,-1.5877854690690185,0,None,,,Clustered
0.862,3.626372896999805,0.2419049091003616,2.0319768771200004,0.06821193210026077,-1.5943960198798046,0,None,,,Clustered
0.863,3.6357534914784626,0.24299965865364892,2.0347216458799995,0.0683829302089124,-1.6010318455984631,0,None,,,Clustered
0.864,3.6451604274841123,0.24409945437021777,2.0374673817599995,0.0685541744490038,-1.6076930457241128,0,None,,,Clustered
0.865,3.6545938051892772,0.24520432334083564,2.0402140849999997,0.06872566494731694,-1.6143797201892776,0,None,,,Clustered
0.866,3.664053725201904,0.24631429283312567,2.042961755839999,0.06889740183067718,-1.6210919693619048,0,None,,,Clustered
0.867,3.67354028856737,0.24742939029287514,2.0457103945199986,0.06906938522595354,-1.6278298940473714,0,None,,,Clustered
0.868,3.6830535967705256,0.24854964334535387,2.04846000128,0.06924161526005858,-1.6345935954905255,0,None,,,Clustered
0.869,3.692593751737755,0.24967507979664216,2.0512105763600004,0.06941409205994814,-1.6413831753777548,0,None,,,Clustered
0.87,3.702160855839022,0.2508057276349679,2.0539621199999987,0.06958681575262167,-1.6481987358390233,0,None,,,Clustered
0.871,3.7117550118899136,0.2519416150320539,2.0567146324400007,0.06975978646512167,-1.655040379449913,0,None,,,Clustered
0.872,3.721376323153761,0.25308277034447474,2.0594681139200004,0.06993300432453416,-1.6619082092337605,0,None,,,Clustered
0.873,3.731024893343683,0.2542292221150242,2.0622225646799985,0.07010646945798846,-1.6688023286636846,0,None,,,Clustered
0.874,3.7407008266246886,0.2553809990740902,2.064977984960001,0.07028018199265679,-1.6757228416646877,0,None,,,Clustered
0.875,3.7504042276157996,0.2565381301410429,2.067734375,0.07045414205575491,-1.6826698526157995,0,None,,,Clustered
0.876,3.760135201392144,0.2577006444256308,2.0704917350399987,0.07062834977454151,-1.6896434663521451,0,None,,,Clustered
0.877,3.769893853487078,0.258868571229387,2.0732500653200003,0.07080280527631827,-1.6966437881670777,0,None,,,Clustered
0.878,3.779680289894338,0.2600419400470458,2.0760093660799996,0.07097750868842995,-1.7036709238143382,0,None,,,Clustered
0.879,3.7894946170701695,0.26122078056796966,2.0787696375599998,0.07115246013826437,-1.7107249795101698,0,None,,,Clustered
0.88,3.7993369419354672,0.2624051226775859,2.081530880000001,0.07132765975325214,-1.717806061935466,0,None,,,Clustered
0.881,3.8092073718779758,0.2635949964588346,2.084293093640001,0.07150310766086702,-1.724914278237975,0,None,,,Clustered
0.882,3.8191060147544182,0.2647904321936251,2.087056278719999,0.07167880398862513,-1.7320497360344191,0,None,,,Clustered
0.883,3.829032978892705,0.26599146036430427,2.0898204354800005,0.07185474886408592,-1.7392125434127044,0,None,,,Clustered
0.884,3.8389883730941348,0.2671981116551352,2.092585564160001,0.0720309424148512,-1.7464028089341337,0,None,,,Clustered
0.885,3.8489723066355648,0.26841041695378537,2.0953516649999995,0.0722073847685655,-1.7536206416355653,0,None,,,Clustered
0.886,3.8589848892716447,0.2696284073528262,2.0981187382400006,0.07238407605291633,-1.7608661510316441,0,None,,,Clustered
0.887,3.8690262312370542,0.27085211415124283,2.1008867841199996,0.07256101639563348,-1.7681394471170546,0,None,,,Clustered
0.888,3.8790964432487076,0.2720815688559546,2.1036558028799996,0.07273820592448933,-1.775440640368708,0,None,,,Clustered
0.889,3.8891956365080063,0.27331680318334617,2.1064257947600007,0.07291564476729892,-1.7827698417480056,0,None,,,Clustered
0.89,3.8993239227031147,0.27455784906080977,2.1091967600000014,0.07309333305191963,-1.7901271627031132,0,None,,,Clustered
0.891,3.9094814140111884,0.2758047386282971,2.1119686988399984,0.07327127090625139,-1.79751271517119,0,None,,,Clustered
0.892,3.919668223100678,0.27705750423988423,2.1147416115200004,0.07344945845823643,-1.8049266115806777,0,None,,,Clustered
0.893,3.9298844631336096,0.2783161784653446,2.117515498280001,0.07362789583585924,-1.8123689648536088,0,None,,,Clustered
0.894,3.940130247767868,0.2795807940917356,2.120290359359999,0.07380658316714665,-1.819839888407869,0,None,,,Clustered
0.895,3.950405691159512,0.2808513841249939,2.1230661950000016,0.07398552058016791,-1.8273394961595102,0,None,,,Clustered
0.896,3.9607109079651015,0.28212798179154475,2.12584300544,0.07416470820303424,-1.8348679025251013,0,None,,,Clustered
0.897,3.9710460133440058,0.28341062053991845,2.1286207909199986,0.07434414616389882,-1.8424252224240072,0,None,,,Clustered
0.898,3.9814111229607505,0.28469933404238196,2.1313995516800013,0.0745238345909576,-1.8500115712807492,0,None,,,Clustered
0.899,3.991806352987382,0.285994156196579,2.134179287960001,0.07470377361244783,-1.8576270650273812,0,None,,,Clustered
0.9,4.002231820105802,0.287295121127183,2.1369599999999984,0.07488396335664933,-1.8652718201058036,0,None,,,Clustered
